DeliveryID,OrderID,CustomerName,DeliveryDate,DriverID,RestaurantID,DeliveryStatus,PaymentMethod,DeliveryAddress,CustomerPhone
4447,9225,Emily Brown,2035-03-05,7,4,Pending,Cash,Address_227,4920512708
4448,3501,Olivia Davis,2035-03-06,6,14,Cancelled,Cash,Address_107,9435454696
4449,5159,William Johnson,2035-03-07,96,2,Pending,Cash,Address_977,9349796108
4450,7904,Jane Smith,2035-03-08,9,38,Cancelled,Cash,Address_651,6392781636
4451,5639,John Davis,2035-03-09,48,34,Cancelled,Credit Card,Address_965,5327116723
4452,5833,John Davis,2035-03-10,27,2,Pending,Cash,Address_293,2185625115
4453,6599,Sarah Johnson,2035-03-11,24,22,Delivered,Credit Card,Address_30,2352678689
4454,7752,Olivia Doe,2035-03-12,90,27,Pending,Cash,Address_459,7949379286
4455,8908,Olivia Doe,2035-03-13,88,34,Pending,Online Payment,Address_747,0462990081
4456,3697,Jane Taylor,2035-03-14,11,35,Cancelled,Cash,Address_232,6612033378
4457,1195,John Brown,2035-03-15,97,3,Pending,Credit Card,Address_447,7464091691
4458,2453,Emily Moore,2035-03-16,29,22,Delivered,Cash,Address_141,1711719629
4459,5419,Emily Davis,2035-03-17,73,49,Delivered,Credit Card,Address_146,4442845283
4460,3342,Daniel Wilson,2035-03-18,26,29,Cancelled,Cash,Address_550,7905756686
4461,8521,Emily Smith,2035-03-19,76,49,Pending,Online Payment,Address_974,4408145522
4462,9230,Emma Davis,2035-03-20,80,50,Cancelled,Credit Card,Address_329,5308094244
4463,6578,Emma Brown,2035-03-21,20,7,Pending,Credit Card,Address_185,3631098369
4464,3233,John Johnson,2035-03-22,76,20,Cancelled,Credit Card,Address_137,1930984378
4465,8340,Jane Jones,2035-03-23,100,17,Delivered,Cash,Address_144,9123474092
4466,3428,William Jones,2035-03-24,62,36,Cancelled,Credit Card,Address_621,1695381024
4467,5954,Jane Wilson,2035-03-25,63,13,Delivered,Cash,Address_805,0662771706
4468,8643,Emily Jones,2035-03-26,92,5,Cancelled,Online Payment,Address_99,4531232941
4469,3564,Michael Davis,2035-03-27,53,36,Cancelled,Online Payment,Address_910,0516238974
4470,6589,John Moore,2035-03-28,95,8,Delivered,Online Payment,Address_156,3216934321
4471,3498,Michael Moore,2035-03-29,10,14,Delivered,Credit Card,Address_972,5751670470
4472,6790,Daniel Wilson,2035-03-30,66,8,Cancelled,Credit Card,Address_511,8555267313
4473,4207,John Doe,2035-03-31,74,48,Pending,Credit Card,Address_439,3058963305
4474,3293,Emily Miller,2035-04-01,41,16,Cancelled,Credit Card,Address_265,1914336220
4475,2502,Emma Miller,2035-04-02,67,24,Cancelled,Online Payment,Address_195,6504422419
4476,5175,Emily Wilson,2035-04-03,33,7,Delivered,Credit Card,Address_611,2231597830
4477,1185,Olivia Taylor,2035-04-04,23,22,Pending,Online Payment,Address_160,5847051359
4478,3677,John Moore,2035-04-05,82,18,Delivered,Online Payment,Address_261,8006133177
4479,7052,Olivia Smith,2035-04-06,35,23,Delivered,Cash,Address_786,4154921609
4480,1131,Olivia Davis,2035-04-07,39,12,Pending,Cash,Address_149,9133002525
4481,9754,Olivia Smith,2035-04-08,29,13,Pending,Online Payment,Address_419,4059790544
4482,9712,Michael Jones,2035-04-09,47,31,Delivered,Online Payment,Address_392,6479164331
4483,6843,John Miller,2035-04-10,84,29,Cancelled,Cash,Address_75,2148909396
4484,3738,Michael Wilson,2035-04-11,41,40,Delivered,Online Payment,Address_842,1369221427
4485,2986,Olivia Miller,2035-04-12,5,12,Pending,Credit Card,Address_124,2938168441
4486,6100,Michael Taylor,2035-04-13,86,42,Pending,Online Payment,Address_742,8757054582
4487,9634,Olivia Davis,2035-04-14,49,39,Delivered,Credit Card,Address_608,5485070527
4488,3345,Olivia Doe,2035-04-15,76,23,Cancelled,Cash,Address_792,2062171886
4489,2594,Michael Jones,2035-04-16,70,30,Delivered,Online Payment,Address_787,2836761516
4490,3567,John Taylor,2035-04-17,30,2,Delivered,Online Payment,Address_234,0713510764
4491,1518,Sarah Brown,2035-04-18,5,18,Delivered,Cash,Address_851,2205107602
4492,8233,Jane Wilson,2035-04-19,10,19,Pending,Cash,Address_209,2579737199
4493,2024,Olivia Davis,2035-04-20,10,45,Delivered,Online Payment,Address_699,3221409138
4494,1336,Emily Smith,2035-04-21,82,22,Pending,Credit Card,Address_106,5508929418
4495,5796,John Moore,2035-04-22,32,32,Cancelled,Credit Card,Address_281,9036407813
4496,3752,Emily Miller,2035-04-23,57,44,Delivered,Cash,Address_27,5676230152
4497,1381,Sarah Brown,2035-04-24,57,24,Pending,Cash,Address_556,6715032378
4498,5653,William Davis,2035-04-25,93,29,Delivered,Credit Card,Address_525,0261548604
4499,4081,Sarah Johnson,2035-04-26,64,44,Delivered,Online Payment,Address_820,0211169278
4500,6629,Michael Doe,2035-04-27,27,11,Cancelled,Online Payment,Address_242,0401426995
4501,6051,Michael Brown,2035-04-28,19,18,Pending,Cash,Address_509,1474902229
4502,6758,David Smith,2035-04-29,63,44,Cancelled,Online Payment,Address_445,3230669081
4503,8121,David Brown,2035-04-30,85,8,Cancelled,Cash,Address_457,8714958970
4504,1829,Jane Johnson,2035-05-01,38,23,Pending,Cash,Address_354,8933033786
4505,6208,Emily Johnson,2035-05-02,92,39,Delivered,Online Payment,Address_911,3933781775
4506,4879,William Wilson,2035-05-03,20,18,Delivered,Credit Card,Address_146,9170845903
4507,6326,Emma Taylor,2035-05-04,44,45,Delivered,Cash,Address_384,1560396000
4508,9811,Emily Miller,2035-05-05,94,50,Delivered,Credit Card,Address_213,9553180740
4509,8038,David Moore,2035-05-06,67,4,Pending,Cash,Address_965,5379340188
4510,9626,Sarah Wilson,2035-05-07,44,28,Pending,Credit Card,Address_245,8725112815
4511,7062,Michael Smith,2035-05-08,15,1,Pending,Cash,Address_671,5003809857
4512,9696,Emma Davis,2035-05-09,42,28,Delivered,Credit Card,Address_755,5638380828
4513,7436,Daniel Johnson,2035-05-10,29,41,Cancelled,Credit Card,Address_954,9122724871
4514,9711,David Wilson,2035-05-11,90,40,Cancelled,Credit Card,Address_862,0420974557
4515,6896,Michael Smith,2035-05-12,10,1,Cancelled,Online Payment,Address_313,9416436645
4516,2591,Emma Moore,2035-05-13,2,18,Cancelled,Online Payment,Address_982,2294434724
4517,8388,Emily Doe,2035-05-14,90,35,Delivered,Cash,Address_50,1996763457
4518,1915,William Smith,2035-05-15,80,33,Pending,Cash,Address_355,1760915397
4519,6733,John Davis,2035-05-16,17,13,Delivered,Credit Card,Address_452,4435424078
4520,4645,Michael Moore,2035-05-17,66,20,Pending,Online Payment,Address_347,5760899382
4521,3050,Michael Moore,2035-05-18,87,21,Pending,Online Payment,Address_328,1868149763
4522,8789,William Moore,2035-05-19,65,30,Cancelled,Cash,Address_112,7634940402
4523,7369,Emily Davis,2035-05-20,5,50,Delivered,Online Payment,Address_374,5335352786
4524,7083,John Taylor,2035-05-21,90,3,Pending,Cash,Address_298,1770189223
4525,1196,David Brown,2035-05-22,83,19,Cancelled,Online Payment,Address_264,9907620377
4526,4787,Olivia Taylor,2035-05-23,74,29,Delivered,Credit Card,Address_506,3931055025
4527,7885,John Taylor,2035-05-24,49,40,Pending,Credit Card,Address_784,8772262077
4528,3949,Emma Davis,2035-05-25,78,25,Delivered,Online Payment,Address_116,0469176856
4529,1824,Michael Smith,2035-05-26,67,24,Cancelled,Cash,Address_534,2888671701
4530,7580,Sarah Smith,2035-05-27,76,13,Delivered,Credit Card,Address_419,4637980062
4531,1941,Emma Smith,2035-05-28,63,6,Delivered,Credit Card,Address_537,8125375065
4532,8351,Olivia Smith,2035-05-29,46,27,Cancelled,Cash,Address_100,4271193549
4533,2912,Emily Wilson,2035-05-30,3,8,Pending,Online Payment,Address_165,2295842789
4534,3516,Olivia Jones,2035-05-31,22,50,Delivered,Online Payment,Address_771,8095089919
4535,7023,William Davis,2035-06-01,73,4,Cancelled,Online Payment,Address_482,0245507087
4536,7604,Michael Smith,2035-06-02,17,40,Delivered,Credit Card,Address_331,6353767332
4537,5857,Daniel Wilson,2035-06-03,57,15,Delivered,Online Payment,Address_747,7947573627
4538,9418,Emily Miller,2035-06-04,63,27,Cancelled,Cash,Address_677,1109713483
4539,4414,Emma Moore,2035-06-05,38,21,Pending,Credit Card,Address_110,0305657534
4540,8119,Jane Miller,2035-06-06,20,45,Pending,Cash,Address_260,7931229701
4541,4106,John Doe,2035-06-07,98,18,Delivered,Cash,Address_838,8164243638
4542,5617,Emma Smith,2035-06-08,87,16,Cancelled,Online Payment,Address_700,7731613728
4543,2008,Jane Wilson,2035-06-09,54,27,Cancelled,Online Payment,Address_145,9832705696
4544,8761,Daniel Davis,2035-06-10,30,10,Pending,Credit Card,Address_125,0275494183
4545,9332,Emma Smith,2035-06-11,93,26,Delivered,Credit Card,Address_264,3803277752
4546,5562,Michael Doe,2035-06-12,97,36,Cancelled,Credit Card,Address_510,6192195763
4547,8757,John Miller,2035-06-13,62,20,Cancelled,Credit Card,Address_202,6761749005
4548,9350,Jane Taylor,2035-06-14,65,9,Pending,Credit Card,Address_193,2515788105
4549,5071,William Taylor,2035-06-15,9,21,Cancelled,Credit Card,Address_437,9830074629
4550,7770,Emma Smith,2035-06-16,3,34,Pending,Credit Card,Address_264,8485254224
4551,1746,Olivia Jones,2035-06-17,83,18,Cancelled,Online Payment,Address_573,0136135511
4552,8154,Daniel Moore,2035-06-18,45,7,Pending,Cash,Address_14,0489307008
4553,1589,Daniel Wilson,2035-06-19,40,27,Cancelled,Online Payment,Address_172,6762436870
4554,6631,Jane Brown,2035-06-20,50,36,Cancelled,Credit Card,Address_891,4223295056
4555,5119,Daniel Taylor,2035-06-21,3,4,Cancelled,Credit Card,Address_710,1179575817
4556,7814,David Wilson,2035-06-22,72,11,Delivered,Online Payment,Address_143,8574586083
4557,7979,Emily Taylor,2035-06-23,64,1,Delivered,Online Payment,Address_787,3621532267
4558,9866,John Wilson,2035-06-24,49,48,Cancelled,Online Payment,Address_573,9241662191
4559,1922,Michael Smith,2035-06-25,18,21,Cancelled,Cash,Address_19,3109483522
4560,4080,Sarah Taylor,2035-06-26,22,38,Delivered,Credit Card,Address_76,0303132525
4561,2856,David Smith,2035-06-27,68,9,Delivered,Online Payment,Address_626,0753118884
4562,6185,David Jones,2035-06-28,17,31,Cancelled,Cash,Address_978,0249713882
4563,6755,Jane Moore,2035-06-29,76,12,Pending,Cash,Address_884,8381335192
4564,4143,John Johnson,2035-06-30,66,41,Cancelled,Online Payment,Address_530,0617600468
4565,4331,Jane Doe,2035-07-01,59,41,Cancelled,Credit Card,Address_897,0946031827
4566,4199,Michael Wilson,2035-07-02,18,25,Delivered,Online Payment,Address_817,8509312934
4567,1685,William Wilson,2035-07-03,54,26,Pending,Online Payment,Address_508,9757447009
4568,6199,John Davis,2035-07-04,2,4,Delivered,Credit Card,Address_102,4653424321
4569,2503,Olivia Brown,2035-07-05,60,18,Cancelled,Cash,Address_851,0897618076
4570,9354,Emily Johnson,2035-07-06,61,28,Delivered,Credit Card,Address_639,6878084833
4571,2985,Olivia Smith,2035-07-07,32,14,Cancelled,Cash,Address_802,0130975729
4572,2984,Jane Johnson,2035-07-08,19,35,Pending,Cash,Address_859,8569418646
4573,9143,John Davis,2035-07-09,46,4,Delivered,Credit Card,Address_553,5395912606
4574,1616,Jane Moore,2035-07-10,55,4,Pending,Credit Card,Address_819,6623325342
4575,1532,Sarah Brown,2035-07-11,73,14,Cancelled,Online Payment,Address_91,5239881209
4576,4982,Olivia Brown,2035-07-12,59,14,Pending,Cash,Address_874,5794205716
4577,4733,Daniel Miller,2035-07-13,81,47,Delivered,Cash,Address_741,5427067007
4578,1943,John Moore,2035-07-14,76,29,Delivered,Credit Card,Address_422,3505453844
4579,6123,David Wilson,2035-07-15,94,46,Pending,Credit Card,Address_138,8045706467
4580,8719,Emily Smith,2035-07-16,97,42,Delivered,Credit Card,Address_873,5368762954
4581,9994,Jane Brown,2035-07-17,89,2,Pending,Online Payment,Address_533,3339835074
4582,1850,Jane Moore,2035-07-18,17,24,Delivered,Online Payment,Address_661,3578017919
4583,7589,Michael Wilson,2035-07-19,28,17,Delivered,Credit Card,Address_464,2550019493
4584,3433,Jane Wilson,2035-07-20,68,30,Pending,Cash,Address_57,1063551941
4585,2263,Sarah Jones,2035-07-21,62,26,Cancelled,Cash,Address_164,0124049878
4586,8985,Daniel Doe,2035-07-22,3,44,Cancelled,Cash,Address_793,5511304024
4587,1768,Daniel Miller,2035-07-23,52,2,Pending,Online Payment,Address_555,8380393504
4588,3568,Jane Smith,2035-07-24,7,20,Pending,Online Payment,Address_287,0287762399
4589,8271,John Smith,2035-07-25,44,22,Pending,Cash,Address_897,9320708986
4590,8963,William Smith,2035-07-26,76,3,Pending,Online Payment,Address_999,5035111426
4591,2219,William Wilson,2035-07-27,45,19,Cancelled,Cash,Address_827,2361884074
4592,6876,David Johnson,2035-07-28,18,6,Cancelled,Cash,Address_785,6225581755
4593,4716,Daniel Brown,2035-07-29,72,17,Cancelled,Cash,Address_502,5822205860
4594,7129,John Jones,2035-07-30,36,3,Cancelled,Cash,Address_639,4735527135
4595,7013,Olivia Moore,2035-07-31,76,42,Pending,Credit Card,Address_489,7873117885
4596,1662,Daniel Jones,2035-08-01,23,34,Delivered,Cash,Address_444,1638314422
4597,3967,Daniel Doe,2035-08-02,63,21,Cancelled,Online Payment,Address_823,8067947592
4598,4205,Emily Taylor,2035-08-03,25,30,Cancelled,Online Payment,Address_568,6861077696
4599,5047,William Taylor,2035-08-04,39,37,Cancelled,Credit Card,Address_939,2830095855
4600,6407,William Davis,2035-08-05,20,3,Cancelled,Credit Card,Address_558,5648443251
4601,1774,Emily Doe,2035-08-06,25,19,Delivered,Credit Card,Address_545,3456242571
4602,7070,David Jones,2035-08-07,34,29,Pending,Online Payment,Address_441,8874346495
4603,6231,Emma Smith,2035-08-08,94,36,Delivered,Online Payment,Address_174,0690688522
4604,4157,David Jones,2035-08-09,47,41,Cancelled,Online Payment,Address_114,4413394157
4605,1259,Michael Wilson,2035-08-10,63,45,Pending,Online Payment,Address_109,3286120213
4606,5557,William Johnson,2035-08-11,99,9,Cancelled,Credit Card,Address_757,7974027555
4607,4133,Sarah Wilson,2035-08-12,61,23,Cancelled,Credit Card,Address_138,1659526845
4608,6208,David Miller,2035-08-13,83,4,Delivered,Online Payment,Address_990,6662903068
4609,1498,Emma Brown,2035-08-14,94,28,Delivered,Cash,Address_545,3790895308
4610,9017,David Davis,2035-08-15,21,24,Cancelled,Credit Card,Address_105,0832917368
4611,4844,Emily Doe,2035-08-16,8,29,Pending,Cash,Address_827,3961658960
4612,1951,Michael Davis,2035-08-17,10,6,Delivered,Online Payment,Address_469,0768458673
4613,2652,Daniel Wilson,2035-08-18,10,32,Delivered,Credit Card,Address_266,2135169457
4614,3302,Olivia Brown,2035-08-19,77,22,Cancelled,Cash,Address_252,5151160150
4615,2826,Jane Taylor,2035-08-20,28,8,Cancelled,Credit Card,Address_730,2144083071
4616,2947,Emma Doe,2035-08-21,38,3,Cancelled,Online Payment,Address_932,2520061960
4617,5772,Emily Doe,2035-08-22,62,45,Pending,Cash,Address_914,3685648471
4618,1406,William Jones,2035-08-23,28,30,Pending,Online Payment,Address_576,7953830957
4619,2803,Michael Jones,2035-08-24,68,3,Pending,Online Payment,Address_537,2497793922
4620,4563,William Wilson,2035-08-25,89,48,Delivered,Online Payment,Address_755,6763203566
4621,7808,Jane Wilson,2035-08-26,37,1,Cancelled,Cash,Address_845,8153493260
4622,7471,John Smith,2035-08-27,83,44,Delivered,Credit Card,Address_877,6221137545
4623,1751,Daniel Wilson,2035-08-28,28,13,Cancelled,Credit Card,Address_291,7228621903
4624,4605,Emma Johnson,2035-08-29,16,6,Cancelled,Online Payment,Address_669,5392017315
4625,4629,Olivia Moore,2035-08-30,87,47,Delivered,Online Payment,Address_717,9838859440
4626,6773,David Johnson,2035-08-31,67,20,Cancelled,Online Payment,Address_45,2233679130
4627,7876,John Jones,2035-09-01,46,19,Cancelled,Online Payment,Address_474,7592603940
4628,5050,Olivia Brown,2035-09-02,36,36,Cancelled,Online Payment,Address_317,4262691185
4629,3970,Michael Davis,2035-09-03,74,11,Pending,Online Payment,Address_260,3978414579
4630,5705,Michael Brown,2035-09-04,67,29,Delivered,Online Payment,Address_980,9229249610
4631,6295,Olivia Taylor,2035-09-05,51,34,Pending,Credit Card,Address_297,0280189169
4632,5487,John Taylor,2035-09-06,58,28,Pending,Online Payment,Address_558,0575393202
4633,1440,Emma Doe,2035-09-07,38,27,Cancelled,Online Payment,Address_460,3629048872
4634,4817,Michael Moore,2035-09-08,52,24,Cancelled,Online Payment,Address_668,8858679127
4635,6063,Jane Brown,2035-09-09,43,11,Pending,Cash,Address_488,9140461031
4636,5464,Sarah Smith,2035-09-10,27,14,Delivered,Credit Card,Address_525,2019446430
4637,1766,Jane Brown,2035-09-11,38,14,Cancelled,Credit Card,Address_625,3763950447
4638,9549,Olivia Jones,2035-09-12,55,8,Pending,Credit Card,Address_492,4845637074
4639,6501,Michael Taylor,2035-09-13,55,12,Cancelled,Credit Card,Address_367,5148150047
4640,5816,John Miller,2035-09-14,70,44,Delivered,Online Payment,Address_281,1692814434
4641,5832,Emily Doe,2035-09-15,70,39,Cancelled,Credit Card,Address_419,0597105759
4642,8208,William Moore,2035-09-16,37,23,Delivered,Online Payment,Address_200,5404870458
4643,7379,Jane Wilson,2035-09-17,69,4,Delivered,Online Payment,Address_237,7578911408
4644,2353,Olivia Smith,2035-09-18,20,9,Pending,Cash,Address_550,7068773443
4645,9705,Michael Taylor,2035-09-19,86,45,Delivered,Online Payment,Address_880,6981822085
4646,8519,Emily Brown,2035-09-20,3,29,Delivered,Cash,Address_845,4429380539
4647,9830,David Jones,2035-09-21,99,34,Cancelled,Online Payment,Address_1,1013720342
4648,4153,Sarah Johnson,2035-09-22,75,21,Delivered,Online Payment,Address_951,5224035430
4649,7197,Emma Taylor,2035-09-23,91,33,Delivered,Online Payment,Address_123,9794451370
4650,7645,Jane Wilson,2035-09-24,37,16,Pending,Cash,Address_260,7412099865
4651,2162,Michael Moore,2035-09-25,44,3,Delivered,Online Payment,Address_555,8091522403
4652,6563,John Smith,2035-09-26,97,21,Delivered,Online Payment,Address_86,4846369826
4653,1323,Daniel Moore,2035-09-27,34,50,Pending,Credit Card,Address_169,9387705367
4654,2312,Daniel Brown,2035-09-28,91,29,Pending,Online Payment,Address_471,4767322228
4655,6108,David Wilson,2035-09-29,6,3,Pending,Online Payment,Address_951,6396239816
4656,2573,Michael Brown,2035-09-30,97,2,Cancelled,Online Payment,Address_485,2300127459
4657,6803,Jane Brown,2035-10-01,12,50,Cancelled,Cash,Address_317,3160653278
4658,9279,Daniel Miller,2035-10-02,12,3,Delivered,Online Payment,Address_730,2264155462
4659,1362,David Moore,2035-10-03,82,34,Pending,Credit Card,Address_723,2049123529
4660,3810,Emily Moore,2035-10-04,90,9,Delivered,Cash,Address_799,4025835475
4661,3420,Michael Wilson,2035-10-05,75,23,Cancelled,Credit Card,Address_413,7514204757
4662,4674,Daniel Wilson,2035-10-06,9,11,Delivered,Cash,Address_17,8386383833
4663,2981,Daniel Miller,2035-10-07,12,16,Cancelled,Cash,Address_586,8300007259
4664,7687,William Jones,2035-10-08,95,29,Cancelled,Cash,Address_926,9931566787
4665,5869,Jane Davis,2035-10-09,82,44,Cancelled,Credit Card,Address_183,8377634083
4666,9930,Daniel Doe,2035-10-10,61,25,Pending,Cash,Address_372,7818784419
4667,7114,David Taylor,2035-10-11,94,15,Delivered,Credit Card,Address_30,8764810948
4668,7276,Daniel Miller,2035-10-12,11,25,Cancelled,Credit Card,Address_312,4868231680
4669,5364,Sarah Wilson,2035-10-13,100,45,Cancelled,Online Payment,Address_801,5135451233
4670,5067,Emily Doe,2035-10-14,86,29,Cancelled,Credit Card,Address_12,5254378164
4671,5880,Emma Moore,2035-10-15,54,2,Pending,Credit Card,Address_527,6569404207
4672,4224,Emma Moore,2035-10-16,44,49,Pending,Credit Card,Address_514,6320012983
4673,9197,Daniel Johnson,2035-10-17,38,30,Delivered,Credit Card,Address_939,3678275160
4674,3681,Emma Doe,2035-10-18,44,12,Delivered,Cash,Address_122,1489615540
4675,4072,Michael Davis,2035-10-19,67,8,Delivered,Online Payment,Address_466,2186495559
4676,8853,Jane Brown,2035-10-20,43,18,Pending,Online Payment,Address_193,4929512493
4677,6423,Emma Taylor,2035-10-21,12,5,Delivered,Credit Card,Address_997,2261276076
4678,3208,William Miller,2035-10-22,77,50,Cancelled,Cash,Address_148,9756530791
